id,star,comment
540,3, 为啥美国大片的笑点都能猜到了。。PS：男主长的好像《V字仇杀队》里V的面具啊！⊙-⊙
541,4, 我也要造性感的机器人
542,3, 山寨永远比不上正版 - -
544,2, 没有Scarlett Johansson真难看
545,4, 做好事一定要留名~我就是钢铁侠，OY！~
546,5, 即便是意淫，也还是喜欢这种地球人自强版的超级英雄。
547,3, 特效还是蛮好看的，不过剧情没什么新意，杰夫布里吉斯的人物设定让人一看就晓得这家伙最后肯定是幕后黑手。
548,4, 这种科幻片已经明显从上纲上线向娱乐大众转型。整片噱头颇多，有几个桥段明显有剽窃的嫌疑，尤其是铁链子那块和异性1一模一样。总体说来还不错，除了女主角演技太差。
554,5, 看完就开始期待下一部了
555,4, 1.每个成功男人背后都有个好女人。2.自己做得东西用起来才顺手。
556,3, 自己动手，丰衣足食。
558,5, 惊奇的fans定会大呼过瘾！要的就是自由翱翔的科技感！
560,3, 配色的那段我很喜欢~
561,4, 我靠钢铁侠上映的时候我干啥去了！！这么好看的，唐尼啊唐尼唐尼～这里面奥迪的软广也忒多了点吧。结尾真好，就治治那些不看字幕的人～帕特洛真好看。
563,3, 美国人更爱拯救世界。各种侠。
564,4, 萝卜叔又红啦！！！！！！！！！！因为某女人减一星
565,4, 变成铁皮人的逐步升级过程还是很好看的，可惜和最终boss的对战比较平淡
566,4, 全身钢铁的钻石王老五
567,4, 钢铁侠飞起来的造型真是像只不锈钢大企鹅
568,2, 个人英雄主义代表作。
569,4, 骚大叔唐尼QWQ 好喜欢！我找到复联的彩蛋了
570,4, I AM IRON MAN!
572,5, 如此华丽丽的节奏我必拜倒
574,4, 酷酷酷酷酷！！！！可真心太酷了！！！！！！！
575,4, 通过这电影认识的Robert Downey
578,5, 看来对比蝙蝠侠，这才是真正的高富帅！有点像超人的情节，那什么，小罗伯特宣布他是钢铁侠的时候，现场记者们几乎是跳着反应，有那么夸张吗？不错的电影！
579,2, BIG YY !!!
581,3, hahaha 重新看一遍这其实是boeing的广告片！里面那个737是怎么改造的呀？～
582,3, 撞飞机的一刻，别说是钢铁侠，就算是原子弹侠也经不起那样折腾。
583,5, 这5分~就是完全给Robert的演技了~~
586,3, 怎的就没感受到什么乐趣呢。政治观点表达比较烦人，节奏怪异，情节冗余和用力过猛也常见。另外配角设计得太空洞了。但是这部“只有”主角的作品中，此唯一焦点被塑造得很独特——不只是说他性格中臭屁絮叨志得意满的部分，更因为此刻他不是习惯翻译中呈现出的“侠”，他只不过是要自我清算。前30分可以
587,4, 我还以为钢铁侠是垃圾片，没想到还挺动作的。鸡，谢谢你了。就是美国电影中个人英雄精神让我受不了，有点滥了。
588,2, 唉。。。太漫长了看到睡着
589,4, 哈哈~~没想到还可以啊~
592,5, 往身上贴几张铁片再加台过时电脑就成超级英雄了，美国人的想象力从来都是这么的好。
595,3, 有《变形金刚》和《铁臂阿童木》的影子
596,2, 这不科学。我不喜欢不科学的科幻。
597,3, 优缺点同样突出：贯彻始终的美式幽默vs俗套剧情及大美国主义，动作场面一般，比较高调的DIY“超级英雄”居然公然。。。对续集有点兴趣。
598,3, 很牛?我觉得一般还凑合.可能是因为刚看完战争之王的原因..我觉得并没有什么，就是武器和概念的确很新颖..但是内容还是太过贫乏..总体来说还不错
599,4, 无论是从趣味度上，还是选角上，本片都做的相当成功，由小罗伯特唐尼来驾驭本片主角实在是天衣无缝。迎合了美国的个人英雄主义拯救世界的风格，票房好实在是意料之中。
600,3, 没看过动画，没看过漫画，不过一直有所耳闻，本想去电影院看，不过最后还是宿舍看的
601,1, 让一个发福的中年人演超级英雄到底为难了谁？
602,5, 大叔是偶的死穴好吧，小唐尼我很喜欢。。
603,3, I am Iron Man
606,2, 钢铁侠应该是所有-man中最拉风的一个，而且个性十足。不过所谓的敌人太小case了。
607,3, 拯救难民那段恶心到我了，视觉效果还可以
608,4, 属于近几年看过的英雄主义科幻片里相当不错的了。头脑简单的人整天想统治世界，头脑发达的人不是天才就是疯子。
609,3, 自主研发自产自销自我改造是无敌模式
610,3, 既不暴力也不香艳。美国真多这类的鹰熊的呀
611,4, 哈哈，特效很帅，也有笑点
612,2, 。。。不想说什么，这个系列快点终结吧
614,3, 德基出现低级错误，让我记得了这部片子。哈哈
615,4, 符合新世纪初头十年的大众审美观点和道德价值取向的新型美式漫画英雄主义商业动作片。PS：小罗伯特.唐尼越来越像中年的阿尔.帕西诺了。
617,4, 有些台词很老套。。。@20100522大光明
618,3, 前面拖拖踏踏，高潮不够分量。★★☆
619,4, 这部电影应该叫做<小罗伯特唐尼>。。。。
624,3, 美式  XX侠 片，天马行空
625,5, 我就要打五星，随你怎么着吧，反正我觉得比<变形金刚>好看!
626,4, 原来伪钢服4这么来的
627,4, 经不起推敲 不过他是漫画英雄 一句话可以解释一切 看场面看效果就好 不用带脑。恩，我看过的最吸引我的漫画英雄影片。
628,3, 还不是和其他的大片一样...
629,5, First movie in the United States.
630,3, 看了《复仇者联盟》后进行的补习之一··全靠小罗伯特·唐尼的个人魅力···最后的大战实在是不过瘾啊···两星半
632,3, 还不错。新闻发布会的风格很棒，哈哈。
636,3, 唐尼的胸就没有那么好了，不值得多给一颗星，不过好在剧情没有那么脑残，还是给三星吧
637,4, 帅气的钢铁侠啊~怎么这么二啊
638,3, 典型的商业片 剧本算一般吧 
639,3, 2008.5.13 金逸国际影城
640,4, 科学技术是第一生产力
641,4, 不错嘛！比想象中的XX侠系列要好嘛
643,3, 还是觉得漫画影片最有娱乐性，斯塔克天才的牢房原型机是我最喜欢的造型，影片的前1/3部分也是让观众不断叫好的部分。也许，每个人心中都有英雄主义情结，“铁人”足够让你的雄性激素过剩
644,4, 说话很不靠谱，做事很靠谱，高科技DIY GEEK拉轰侠。两个小时绝无冷场。
645,2, 美国的这种漫画英雄片好无聊
647,4, 妮妮你真的话很多，噗，不过好萌
648,5, 纯粹为了花痴唐尼大叔!!!! 她女朋友真难看
650,4, 这叫一个牛逼！过瘾！
651,5, 想起一个人，铁臂阿木童
653,3, 当一个人可以如此聪明而且又很帅的时候那么其实自恋都是可以原谅的哈哈。那副钢铁盔甲好一般般啊其实= =Inson对Tony的影响其实才是最重要的和感人的。
654,4, 就是看糖泥萝卜去的……= =一边看一边想着米国佬花钱好不节省……折腾 穷折腾到研发自己了。。。
658,5, 爱死了！就一疯子！哈哈
661,4, 不脱好莱坞大片一般模式，但还是值得一看。
662,3, 骚妮把臭屁发挥到了极致，演员和角色性格格外的融合统一，选角导演真是找对人了~故事除了最后一句臭屁自爆外都是老套路，另第一次不觉得帕特洛这么烦了。
664,4, 很好看啊！故事很紧凑丰满，人物很有性格，变身也挺帅的，忠厚的黑人警官、傻傻的小机器人不时卖萌。钢铁侠最难得的是他真正是人类智慧的产物，不来自什么虚无的超能力。最后一句好帅气！
665,4, 希望这个世界有更多的侠，直到不在需要的时候
666,5," 一颗星给傲娇土豪小萝卜..一颗星给片头的AC/DC..一颗星给片尾的Dave Matthews..一颗星给美国英雄式情节..最后一颗星给小萝卜那句""I'm Iron Man"".."
667,3, 超级英雄里拍的很好了
669,4, 我很喜欢这个非典型性英雄形象啊
670,4, 不太喜欢这类型，但看看还不错，算是同类型中的佼佼者了，明星很多。
671,3, IMDB越发快餐了……
672,2, 美国大片里严肃认真的装逼着实引人发笑。
676,4, 深深体会到cpu的重要性
677,4, fabulous！amazing！incredible owesome~！
678,5, 1真的很好看！（2回目。。。）注意到了唐尼少女般的起飞姿势！哈哈哈哈
680,3, 补完。我还是喜欢蝙蝠侠嘤嘤嘤
681,2, 这片子真没觉得有什么好的
682,3, 很能打的一部片子，在众多超能力者看到吐的情况下，这个偏重于科幻的家伙还是比较讨人喜欢的。虽然情节还是有些弱，但一部漫画改编的电影也差不多了……比蜘蛛侠三好看多了……
684,3, 说实话，一般化，深度不够。
685,4, 还算比较正点的美国大片，蛮热闹的
686,4, 彩蛋什麼的最有意思了。
687,5, i think better than transformers.因为之前听某同学说SOSO，一直没看，但是看了以后，觉得很好。超越TRANS。是让人惊喜的电影。
689,3, 落地的Pose不错.从里到外的金属感无论是造型还是配乐.
691,3, 好像还没2好看，配角不行，女主角毫无亮点，男主角还挺有爱
692,3, 是铁臂阿童木、变形金刚、霹雳游侠的合体之作
694,4, 有料，很爽，区别于同类。
696,4, 天空战拍得很刺激，发现小罗伯特唐尼罗有点儿tim roth 的味道
697,4, 小罗伯特唐尼一个人造就了这部影片
698,4, 高帅富还有理科头脑……被秒杀了
702,4, 装备好就是拉风，结局很个性。
705,4, 看了男主的生平介绍，才真正对这部影片感兴趣，诶，天生的东西放在那儿的时候，后天的环境再差再差，都是没有关系滴~
706,5, 最爱的就是小罗波特唐尼了
707,4, 格温妮丝太美了...原来小萝卜唐尼咸鱼翻生是有道理的...此片的确挺酷...
708,4, 真心帅，小萝卜的电脑也很萌啊~~~
709,4, 绿巨人2片尾出现`  跟将军说 看我多好搞硬件的``
710,4, 我们都爱这样的super hero
711,3, 实在不喜剧情，就是有那么几个镜头看起来挺爽的
712,4, 我喜欢的科幻类型加上超级英雄～
713,4, 无论男人女人都愿意意淫的动作片
714,5, 与许多美国英雄不同的是，这是依靠科技树立起来的英雄。片中的一切高科技运用足以使我眼花缭乱，惊叹不已。科技使人进步，这才是电影想表达的意思吧！！
715,3, 小STARK比起他爹还是弱气了
716,4, 哈 性格缺陷哦 不过我就喜欢
717,2, 啧啧...比女秘书更贴身的智能机器人助手是个温柔的男声...
719,5, 小罗伯特还是很帅的~~
720,4, 20080513 1930 UA Times Square
721,5, 理想男友钢铁侠！！！/桃心眼
722,5, 典型美国式的英雄！看完后我都觉得我无所不能了！自信心极度膨胀！！！
724,4, 不错嘛，萝卜怎么看都GAY
725,4, 作为一个商业片他成功了。不错。
726,4, 这是铁臂阿童木+变形金刚+机器人战警么？
727,3, 说点什么？作为一个好莱坞商业大片，它就是成功的。
728,2, 对这种片子只能是看热闹。但这个不是很热闹啊
729,3, 哎，这个倒是说了一个真实的美国变异英雄成长的故事闹，有点意思
730,3, 终于在2出来之前赶着把1看了，还行，不错，RD不错。
732,4, back in black和iron man激燃！！
733,4, 还不错呢。。。比预计的好很多。。。。
735,3, 科学技术才是第一生产力~
736,3, 纯粹看在AC/DC的份上...
737,5, 小罗伯特真是太招人爱了~！如果不是你，我不会有钢铁侠情节哈 掩面
738,5, 影院看，感觉不错. 
741,4, 翻译太没爱，iron man说了一句猫女经典台词：Be gentle～It's my first time
744,2, 无聊的电影，又是一部为了炫耀美国奇怪的逻辑的“爱国”的煽动性的片子。战争的起源是美国，不是那里的反政府组织
746,3, 最近什么什么“侠”的太多了
747,2, 如果我先看的是1我就不会看2了 喜欢男女主角
749,3, 小罗伯特唐尼那话痨样看多了真腻味
750,4, 我就喜欢看萝卜这种屌屌的样子啊~
751,3, 对美式漫画英雄已深深免疫
753,3, 还行吧，主角有点丑！
756,4, 咱回家砸锅卖铁也敲一个铁皮壳来玩玩儿，我要帮秃头版Eric Clapton蜀黍干掉小萝卜头
757,4, 商业片真好，不用费脑子，跟着情节嚎的一下就看完了。
758,3, 偶尔用商业片调剂一下还是好的。
759,4, 纯净的娱乐，不讲大道理
761,4, 反应堆确实很漂亮...
763,4, Gwyneth Paltrow 美人迟暮
766,5, yes. pretty good than i really expected before going to the cinema， and quite fun
768,4," 典型美国大片冲着RDJ去看的啦╮(￣▽￣"")╭"
769,5, FUCK IT. I'M IRON MAN.
770,4, 漫画英雄电影上终于有了一位张扬的超级英雄了。
771,5," 小唐尼太傲娇了。。。playboy millionaire superpowers you've got it all ╮(￣▽￣"")y"
772,4, 穿著聖衣的鹹蛋超人。
777,3, 不错啦，没有必要较真
779,4, 哇，高科技～可惜就是没有考虑到人。飞行员可不是随便什么人都能做的哇……音速也不是随随便便哪个人穿件铁皮衣就可以超的哇～
